anio,mes,valor
1991,11,-0.011238766446339612
1991,12,0.002783635596794557
1992,1,0.03503532974428003
1992,2,0.02259336015278952
1992,3,0.026067951519968303
1992,4,0.013438673947561975
1992,5,0.0015859064506266894
1992,6,0.006352658387226111
1992,7,0.011013800424628373
1992,8,0.010875067969174776
1992,9,0.015135496077013012
1992,10,0.017888139743097796
1992,11,0.006839233144252176
1992,12,0.0037262208276133144
1993,1,0.015542292799033713
1993,2,0.013677784968429092
1993,3,0.007385040117332489
1993,4,0.013000359693746473
1993,5,0.01077068749788645
1993,6,0.010789742217166496
1993,7,-0.0021680127101813885
1993,8,-0.004345446403396754
1993,9,0.0007162965801002692
1993,10,0.007124546392782308
1993,11,0.003983339393739044
1993,12,0.009383797309978108
1994,1,-0.0017451437704891183
1994,2,0.006666013135966966
1994,3,0.006816632583503777
1994,4,0.0037560047715769432
1994,5,0.00904170748550589
1994,6,0.0011459493872354406
1994,7,0.011160217481161142
1994,8,-0.001603672724985799
1994,9,-0.0006141538849170337
1994,10,0.0005830168759749623
1994,11,0.008188976377952694
1994,12,0.006154326772883559
1995,1,0.013568478902101952
1995,2,0.0025027570150718353
1995,3,0.001964816642577418
1995,4,0.004315340042695963
1995,5,0.008168470916903219
1995,6,-0.0003915603680666895
1995,7,0.0046101694915253845
1995,8,0.010317781676939494
1995,9,0.0036366874972168883
1995,10,0.0025734315378470787
1995,11,-5.900749395159435e-05
1995,12,-0.0018293402572879946
1996,1,0.0028081584392550657
1996,2,-0.0006337509211494792
1996,3,0.0038934033359387054
1996,4,-0.0021007477486741886
1996,5,-0.0011924390531151082
1996,6,0.001960293012218813
1996,7,-0.0008973227419830398
1996,8,-0.0014428952134159657
1996,9,-0.0010026393005116091
1996,10,0.005151063421545965
1996,11,-0.0019529529235559862
1996,12,0.0011034442172167143
1997,1,-0.004585268355769761
1997,2,-0.0021407901730348435
1997,3,-0.0028111915013241855
1997,4,0.0025223674644270144
1997,5,0.002086817529267325
1997,6,-0.0010486205470549707
1997,7,-0.0020846578056390045
1997,8,-0.0012000711153251876
1997,9,-0.002714529407402016
1997,10,-0.001502260828177045
1997,11,-0.002025889678389949
1997,12,0.00020897081871775196
1998,1,0.00034323747556292637
1998,2,-0.000835421888053428
1998,3,0.0036132345914955274
1998,4,0.0017554821625159183
1998,5,0.001381133420458648
1998,6,-0.002046597161458797
1998,7,-0.0008470672155266256
1998,8,-0.001442722432102719
1998,9,-0.0009532746473629617
1998,10,-0.0007752747006991264
1998,11,-0.002581280494173495
1998,12,-2.9918621349858467e-05
1999,1,-0.002752595518056391
